referrer,views_total,views_unique
Google,516,218
yandex.ru,53,24
Bing,44,12
youtube.com,35,17
search.brave.com,32,16
DuckDuckGo,17,9
chatgpt.com,14,3
github.com,12,7
ya.ru,11,7
unknowncheats.me,9,1
