time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-05 00:00:00+00:00,8,8,97,28
2023-11-06 00:00:00+00:00,4,4,123,18
2023-11-07 00:00:00+00:00,4,4,103,36
2023-11-08 00:00:00+00:00,7,6,88,24
2023-11-09 00:00:00+00:00,2,2,54,18
2023-11-10 00:00:00+00:00,2,2,92,27
2023-11-11 00:00:00+00:00,2,2,54,24
2023-11-12 00:00:00+00:00,3,2,98,33
2023-11-13 00:00:00+00:00,4,4,88,24
2023-11-14 00:00:00+00:00,4,4,151,30
2023-11-15 00:00:00+00:00,5,4,87,25
2023-11-16 00:00:00+00:00,2,2,84,33
2023-11-17 00:00:00+00:00,7,6,131,33
2023-11-18 00:00:00+00:00,6,6,118,39
