url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,460,238
/AnthonyMichaelTDM/DRG-Save-Editor/releases,150,115
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,78,54
/AnthonyMichaelTDM/DRG-Save-Editor/issues,32,20
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,29,22
/AnthonyMichaelTDM/DRG-Save-Editor/issues/110,18,10
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,14,2
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,6,4
/AnthonyMichaelTDM/DRG-Save-Editor/issues/86,5,4
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,4,4
