referrer,views_total,views_unique
Google,118,39
yandex.ru,28,13
youtube.com,21,10
Bing,18,5
DuckDuckGo,7,3
nz.search.yahoo.com,6,2
search.brave.com,5,3
chatgpt.com,4,2
github.com,4,2
yandex.by,3,1
