time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-04 00:00:00+00:00,1.0,1.0,61,22
2024-04-05 00:00:00+00:00,4.0,4.0,51,19
2024-04-06 00:00:00+00:00,1.0,1.0,52,18
2024-04-07 00:00:00+00:00,4.0,4.0,76,20
2024-04-08 00:00:00+00:00,1.0,1.0,106,28
2024-04-09 00:00:00+00:00,1.0,1.0,62,22
2024-04-10 00:00:00+00:00,4.0,4.0,59,24
2024-04-11 00:00:00+00:00,,,69,26
2024-04-12 00:00:00+00:00,3.0,3.0,67,26
2024-04-13 00:00:00+00:00,4.0,4.0,49,25
2024-04-14 00:00:00+00:00,2.0,2.0,39,20
2024-04-15 00:00:00+00:00,4.0,4.0,79,33
2024-04-16 00:00:00+00:00,1.0,1.0,64,21
2024-04-17 00:00:00+00:00,2.0,2.0,39,18
