time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-09 00:00:00+00:00,,,26,8
2023-02-10 00:00:00+00:00,1.0,1.0,22,8
2023-02-11 00:00:00+00:00,3.0,2.0,54,12
2023-02-12 00:00:00+00:00,1.0,1.0,24,9
2023-02-13 00:00:00+00:00,2.0,2.0,22,9
2023-02-14 00:00:00+00:00,3.0,3.0,8,7
2023-02-15 00:00:00+00:00,2.0,2.0,10,7
2023-02-16 00:00:00+00:00,1.0,1.0,13,8
2023-02-17 00:00:00+00:00,2.0,1.0,16,7
2023-02-18 00:00:00+00:00,2.0,2.0,22,13
2023-02-19 00:00:00+00:00,1.0,1.0,67,10
2023-02-20 00:00:00+00:00,1.0,1.0,45,13
2023-02-21 00:00:00+00:00,,,23,10
2023-02-22 00:00:00+00:00,,,12,10
