time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-28 00:00:00+00:00,1.0,1.0,84,22
2023-03-29 00:00:00+00:00,3.0,2.0,36,18
2023-03-30 00:00:00+00:00,1.0,1.0,20,13
2023-03-31 00:00:00+00:00,4.0,4.0,17,13
2023-04-01 00:00:00+00:00,1.0,1.0,24,15
2023-04-02 00:00:00+00:00,1.0,1.0,40,19
2023-04-03 00:00:00+00:00,1.0,1.0,14,9
2023-04-04 00:00:00+00:00,,,24,14
2023-04-05 00:00:00+00:00,1.0,1.0,22,10
2023-04-06 00:00:00+00:00,2.0,2.0,18,11
2023-04-07 00:00:00+00:00,3.0,3.0,28,13
2023-04-08 00:00:00+00:00,3.0,2.0,36,19
2023-04-09 00:00:00+00:00,3.0,3.0,50,22
2023-04-10 00:00:00+00:00,2.0,2.0,23,16
