time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-06 00:00:00+00:00,2.0,1.0,31,15
2022-12-07 00:00:00+00:00,4.0,3.0,77,18
2022-12-08 00:00:00+00:00,,,42,18
2022-12-09 00:00:00+00:00,1.0,1.0,41,17
2022-12-10 00:00:00+00:00,,,45,17
2022-12-11 00:00:00+00:00,4.0,4.0,48,17
2022-12-12 00:00:00+00:00,,,56,13
2022-12-13 00:00:00+00:00,3.0,3.0,31,11
2022-12-14 00:00:00+00:00,,,23,10
2022-12-15 00:00:00+00:00,,,21,12
2022-12-16 00:00:00+00:00,2.0,2.0,38,18
2022-12-17 00:00:00+00:00,2.0,2.0,40,20
2022-12-18 00:00:00+00:00,1.0,1.0,31,22
2022-12-19 00:00:00+00:00,3.0,3.0,57,23
