url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,380,227
/AnthonyMichaelTDM/DRG-Save-Editor/releases,126,96
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,65,52
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,27,21
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,24,10
/AnthonyMichaelTDM/DRG-Save-Editor/issues,22,14
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src/main/python,12,3
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,11,5
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,9,3
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src/main/python/core,8,3
