time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-22 00:00:00+00:00,1.0,1.0,96,39
2024-07-23 00:00:00+00:00,,,121,36
2024-07-24 00:00:00+00:00,6.0,2.0,115,37
2024-07-25 00:00:00+00:00,,,51,27
2024-07-26 00:00:00+00:00,23.0,2.0,57,25
2024-07-27 00:00:00+00:00,7.0,2.0,92,23
2024-07-28 00:00:00+00:00,20.0,2.0,117,26
2024-07-29 00:00:00+00:00,53.0,4.0,87,32
2024-07-30 00:00:00+00:00,20.0,1.0,58,26
2024-07-31 00:00:00+00:00,1.0,1.0,82,37
2024-08-01 00:00:00+00:00,2.0,1.0,110,38
2024-08-02 00:00:00+00:00,,,84,25
2024-08-03 00:00:00+00:00,2.0,2.0,123,38
2024-08-04 00:00:00+00:00,,,126,37
