referrer,views_total,views_unique
Google,165,50
yandex.ru,59,16
youtube.com,23,10
Bing,21,7
search.brave.com,9,3
DuckDuckGo,7,3
nz.search.yahoo.com,6,2
github.com,5,3
chatgpt.com,5,3
yandex.by,3,1
