referrer,views_total,views_unique
youtube.com,326,131
github.com,70,28
Google,54,15
DuckDuckGo,36,9
Bing,19,6
cn.bing.com,8,3
steamcommunity.com,6,2
yandex.ru,5,3
Yahoo,4,1
ecosia.org,4,1
