time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-16 00:00:00+00:00,2,2,124,25
2026-04-17 00:00:00+00:00,0,0,35,17
2026-04-18 00:00:00+00:00,0,0,46,20
2026-04-19 00:00:00+00:00,1,1,40,22
2026-04-20 00:00:00+00:00,2,2,71,46
2026-04-21 00:00:00+00:00,4,2,47,23
2026-04-22 00:00:00+00:00,10,3,48,22
2026-04-23 00:00:00+00:00,8,8,57,28
2026-04-24 00:00:00+00:00,12,11,26,19
2026-04-25 00:00:00+00:00,10,8,57,26
2026-04-26 00:00:00+00:00,1,1,67,24
2026-04-27 00:00:00+00:00,4,4,56,27
2026-04-28 00:00:00+00:00,2,2,70,29
2026-04-29 00:00:00+00:00,3,2,23,14
