url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,435,260
/AnthonyMichaelTDM/DRG-Save-Editor/releases,134,100
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,87,67
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,32,27
/AnthonyMichaelTDM/DRG-Save-Editor/issues,22,20
/AnthonyMichaelTDM/DRG-Save-Editor/commits/master,9,3
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,7,7
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,6,5
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,6,5
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,6,4
