referrer,views_total,views_unique
youtube.com,147,76
Google,64,14
github.com,16,11
Bing,16,4
yandex.ru,9,6
steamcommunity.com,8,2
libhunt.com,1,1
drg-completionist.com,1,1
DuckDuckGo,1,1
