time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-30 00:00:00+00:00,1.0,1.0,52,18
2023-05-01 00:00:00+00:00,1.0,1.0,38,21
2023-05-02 00:00:00+00:00,4.0,4.0,38,14
2023-05-03 00:00:00+00:00,1.0,1.0,66,16
2023-05-04 00:00:00+00:00,1.0,1.0,30,14
2023-05-05 00:00:00+00:00,2.0,2.0,71,25
2023-05-06 00:00:00+00:00,4.0,3.0,48,21
2023-05-07 00:00:00+00:00,1.0,1.0,46,19
2023-05-08 00:00:00+00:00,,,39,19
2023-05-09 00:00:00+00:00,5.0,5.0,78,18
2023-05-10 00:00:00+00:00,2.0,2.0,36,17
2023-05-11 00:00:00+00:00,1.0,1.0,31,17
2023-05-12 00:00:00+00:00,2.0,2.0,22,14
2023-05-13 00:00:00+00:00,2.0,2.0,44,17
