referrer,views_total,views_unique
Google,363,104
youtube.com,264,86
Bing,43,11
yandex.ru,43,7
github.com,41,11
DuckDuckGo,22,7
m.youtube.com,9,4
community.wemod.com,8,1
Yahoo,6,1
str-search.com,5,1
