time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-17 00:00:00+00:00,8.0,5.0,164,44
2023-09-18 00:00:00+00:00,6.0,6.0,134,38
2023-09-19 00:00:00+00:00,5.0,4.0,147,46
2023-09-20 00:00:00+00:00,4.0,4.0,115,37
2023-09-21 00:00:00+00:00,6.0,6.0,77,28
2023-09-22 00:00:00+00:00,,,97,34
2023-09-23 00:00:00+00:00,5.0,5.0,106,41
2023-09-24 00:00:00+00:00,8.0,8.0,104,37
2023-09-25 00:00:00+00:00,4.0,3.0,126,37
2023-09-26 00:00:00+00:00,6.0,5.0,90,34
2023-09-27 00:00:00+00:00,9.0,7.0,117,32
2023-09-28 00:00:00+00:00,2.0,2.0,101,30
2023-09-29 00:00:00+00:00,5.0,5.0,129,29
2023-09-30 00:00:00+00:00,4.0,3.0,165,38
