time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-12 00:00:00+00:00,1,1,58,31
2023-12-13 00:00:00+00:00,3,3,40,20
2023-12-14 00:00:00+00:00,2,2,85,22
2023-12-15 00:00:00+00:00,10,7,79,23
2023-12-16 00:00:00+00:00,3,3,61,28
2023-12-17 00:00:00+00:00,2,2,69,27
2023-12-18 00:00:00+00:00,3,3,106,30
2023-12-19 00:00:00+00:00,2,1,147,39
2023-12-20 00:00:00+00:00,4,4,53,25
2023-12-21 00:00:00+00:00,4,4,124,37
2023-12-22 00:00:00+00:00,2,2,121,34
2023-12-23 00:00:00+00:00,6,5,146,33
2023-12-24 00:00:00+00:00,5,5,171,38
2023-12-25 00:00:00+00:00,6,4,98,33
