time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-05 00:00:00+00:00,5,5,65,27
2026-04-06 00:00:00+00:00,2,2,74,29
2026-04-07 00:00:00+00:00,0,0,77,37
2026-04-08 00:00:00+00:00,3,2,29,21
2026-04-09 00:00:00+00:00,5,4,78,30
2026-04-10 00:00:00+00:00,6,6,35,26
2026-04-11 00:00:00+00:00,5,5,50,26
2026-04-12 00:00:00+00:00,5,5,100,42
2026-04-13 00:00:00+00:00,0,0,83,36
2026-04-14 00:00:00+00:00,3,3,44,22
2026-04-15 00:00:00+00:00,3,2,37,21
2026-04-16 00:00:00+00:00,2,2,124,25
2026-04-17 00:00:00+00:00,0,0,35,17
2026-04-18 00:00:00+00:00,0,0,46,20
