time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-12 00:00:00+00:00,3,3,67,26
2024-04-13 00:00:00+00:00,4,4,49,25
2024-04-14 00:00:00+00:00,2,2,39,20
2024-04-15 00:00:00+00:00,4,4,79,33
2024-04-16 00:00:00+00:00,1,1,64,21
2024-04-17 00:00:00+00:00,2,2,55,19
2024-04-18 00:00:00+00:00,1,1,59,22
2024-04-19 00:00:00+00:00,5,5,67,23
2024-04-20 00:00:00+00:00,3,3,138,34
2024-04-21 00:00:00+00:00,1,1,79,28
2024-04-22 00:00:00+00:00,5,5,48,23
2024-04-23 00:00:00+00:00,5,5,85,27
2024-04-24 00:00:00+00:00,3,3,78,27
2024-04-25 00:00:00+00:00,1,1,59,23
