time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-29 00:00:00+00:00,1.0,1.0,61,20
2024-05-30 00:00:00+00:00,2.0,2.0,37,23
2024-05-31 00:00:00+00:00,1.0,1.0,62,21
2024-06-01 00:00:00+00:00,2.0,2.0,75,22
2024-06-02 00:00:00+00:00,2.0,2.0,95,24
2024-06-03 00:00:00+00:00,3.0,3.0,114,24
2024-06-04 00:00:00+00:00,7.0,5.0,100,45
2024-06-05 00:00:00+00:00,5.0,4.0,132,36
2024-06-06 00:00:00+00:00,9.0,6.0,77,32
2024-06-07 00:00:00+00:00,,,69,29
2024-06-08 00:00:00+00:00,3.0,3.0,122,34
2024-06-09 00:00:00+00:00,6.0,5.0,103,38
2024-06-10 00:00:00+00:00,2.0,2.0,144,31
2024-06-11 00:00:00+00:00,6.0,3.0,58,26
