time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-15 00:00:00+00:00,1.0,1.0,92,32
2025-06-16 00:00:00+00:00,,,82,32
2025-06-17 00:00:00+00:00,2.0,2.0,59,27
2025-06-18 00:00:00+00:00,,,60,25
2025-06-19 00:00:00+00:00,,,61,31
2025-06-20 00:00:00+00:00,,,94,30
2025-06-21 00:00:00+00:00,,,66,29
2025-06-22 00:00:00+00:00,1.0,1.0,69,24
2025-06-23 00:00:00+00:00,2.0,2.0,60,25
2025-06-24 00:00:00+00:00,1.0,1.0,45,22
2025-06-25 00:00:00+00:00,2.0,2.0,60,29
2025-06-26 00:00:00+00:00,,,50,21
2025-06-27 00:00:00+00:00,2.0,2.0,74,29
2025-06-28 00:00:00+00:00,4.0,4.0,53,24
