time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-19 00:00:00+00:00,5,5,67,23
2024-04-20 00:00:00+00:00,3,3,138,34
2024-04-21 00:00:00+00:00,1,1,79,28
2024-04-22 00:00:00+00:00,5,5,48,23
2024-04-23 00:00:00+00:00,5,5,85,27
2024-04-24 00:00:00+00:00,3,3,78,27
2024-04-25 00:00:00+00:00,2,2,63,25
2024-04-26 00:00:00+00:00,5,5,65,26
2024-04-27 00:00:00+00:00,5,5,83,27
2024-04-28 00:00:00+00:00,4,4,132,31
2024-04-29 00:00:00+00:00,3,3,136,37
2024-04-30 00:00:00+00:00,2,2,77,27
2024-05-01 00:00:00+00:00,4,4,45,24
2024-05-02 00:00:00+00:00,3,3,110,29
