url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,454,260
/AnthonyMichaelTDM/DRG-Save-Editor/releases,126,82
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,65,52
/AnthonyMichaelTDM/DRG-Save-Editor/issues/121,48,7
/AnthonyMichaelTDM/DRG-Save-Editor/issues,24,19
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,9,2
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,7,5
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,5,4
/AnthonyMichaelTDM/DRG-Save-Editor/stargazers,5,1
/AnthonyMichaelTDM/DRG-Save-Editor/issues/120,4,4
