referrer,views_total,views_unique
youtube.com,544,165
Google,182,42
github.com,90,21
Bing,39,11
DuckDuckGo,39,7
yandex.ru,15,11
StartPage,8,1
m.youtube.com,5,2
away.vk.com,2,2
libhunt.com,2,2
