referrer,views_total,views_unique
youtube.com,169,73
Google,58,13
github.com,13,8
Bing,12,4
yandex.ru,8,6
steamcommunity.com,8,2
Yahoo,1,1
libhunt.com,1,1
drg-completionist.com,1,1
