referrer,views_total,views_unique
Google,308,137
yandex.ru,41,16
Bing,29,12
cn.bing.com,22,6
youtube.com,19,10
DuckDuckGo,17,7
chatgpt.com,16,3
search.brave.com,10,5
github.com,5,2
l.facebook.com,3,2
