url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,278,182
/AnthonyMichaelTDM/DRG-Save-Editor/releases,96,73
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,47,43
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,11,9
/AnthonyMichaelTDM/DRG-Save-Editor/issues,9,7
/AnthonyMichaelTDM/DRG-Save-Editor/issues/77,7,5
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,6,2
/AnthonyMichaelTDM/DRG-Save-Editor/commit/25bb93692ac694c5d572d5ed5e598a1b1497b345,5,3
/AnthonyMichaelTDM/DRG-Save-Editor/issues/107,3,3
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,2,2
