time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-26 00:00:00+00:00,2,1,29,16
2026-08-27 00:00:00+00:00,1,1,27,13
2026-08-28 00:00:00+00:00,66,13,22,12
2026-08-29 00:00:00+00:00,2,2,64,22
2026-08-30 00:00:00+00:00,0,0,50,22
2026-08-31 00:00:00+00:00,118,4,32,11
2026-09-01 00:00:00+00:00,5,5,37,18
2026-09-02 00:00:00+00:00,6,5,58,23
2026-09-03 00:00:00+00:00,1,1,30,13
2026-09-04 00:00:00+00:00,1,1,33,13
2026-09-05 00:00:00+00:00,0,0,54,21
2026-09-06 00:00:00+00:00,4,3,44,17
2026-09-07 00:00:00+00:00,1,1,67,22
2026-09-08 00:00:00+00:00,16,4,37,11
