url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,257,149
/AnthonyMichaelTDM/DRG-Save-Editor/releases,176,49
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,63,34
/AnthonyMichaelTDM/DRG-Save-Editor/issues,23,17
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,12,12
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,6,2
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,5,5
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,5,4
/AnthonyMichaelTDM/DRG-Save-Editor/issues/121,4,3
/AnthonyMichaelTDM/DRG-Save-Editor/issues/77,3,3
