referrer,views_total,views_unique
Google,1432,544
yandex.ru,123,47
Bing,109,37
DuckDuckGo,102,22
youtube.com,84,39
search.brave.com,67,34
github.com,50,17
web.flow.opera.com,23,1
anthonymichaeltdm.github.io,20,2
ya.ru,14,6
