referrer,views_total,views_unique
youtube.com,215,82
github.com,89,24
Google,70,18
yandex.ru,45,11
DuckDuckGo,27,12
Bing,13,7
Yahoo,7,4
uk.search.yahoo.com,7,1
yandex.kz,2,1
cn.bing.com,1,1
