time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-12 00:00:00+00:00,,,55,22
2025-01-13 00:00:00+00:00,,,59,17
2025-01-14 00:00:00+00:00,,,58,14
2025-01-15 00:00:00+00:00,1.0,1.0,53,23
2025-01-16 00:00:00+00:00,,,32,13
2025-01-17 00:00:00+00:00,,,29,15
2025-01-18 00:00:00+00:00,,,38,16
2025-01-19 00:00:00+00:00,1.0,1.0,75,30
2025-01-20 00:00:00+00:00,,,49,22
2025-01-21 00:00:00+00:00,,,58,19
2025-01-22 00:00:00+00:00,2.0,2.0,34,15
2025-01-23 00:00:00+00:00,1.0,1.0,50,15
2025-01-24 00:00:00+00:00,,,20,12
2025-01-25 00:00:00+00:00,,,36,17
