url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,439,259
/AnthonyMichaelTDM/DRG-Save-Editor/releases,118,100
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.9.2,77,56
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,34,25
/AnthonyMichaelTDM/DRG-Save-Editor/issues,24,11
/AnthonyMichaelTDM/DRG-Save-Editor/issues/61,12,5
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src/main/python,12,3
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,11,5
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,11,5
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,8,6
