time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-23 00:00:00+00:00,2.0,2.0,56,24
2024-01-24 00:00:00+00:00,7.0,5.0,195,25
2024-01-25 00:00:00+00:00,2.0,2.0,62,26
2024-01-26 00:00:00+00:00,2.0,2.0,101,14
2024-01-27 00:00:00+00:00,4.0,4.0,122,27
2024-01-28 00:00:00+00:00,7.0,7.0,97,28
2024-01-29 00:00:00+00:00,3.0,3.0,99,31
2024-01-30 00:00:00+00:00,3.0,2.0,124,25
2024-01-31 00:00:00+00:00,2.0,2.0,71,23
2024-02-01 00:00:00+00:00,,,94,33
2024-02-02 00:00:00+00:00,1.0,1.0,37,19
2024-02-03 00:00:00+00:00,4.0,4.0,163,35
2024-02-04 00:00:00+00:00,8.0,6.0,124,29
2024-02-05 00:00:00+00:00,3.0,3.0,35,13
