time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-14 00:00:00+00:00,39.0,6.0,314,57
2024-07-15 00:00:00+00:00,12.0,1.0,194,46
2024-07-16 00:00:00+00:00,,,208,51
2024-07-17 00:00:00+00:00,1.0,1.0,128,45
2024-07-18 00:00:00+00:00,18.0,7.0,89,27
2024-07-19 00:00:00+00:00,4.0,1.0,96,33
2024-07-20 00:00:00+00:00,1.0,1.0,94,44
2024-07-21 00:00:00+00:00,,,124,41
2024-07-22 00:00:00+00:00,1.0,1.0,96,39
2024-07-23 00:00:00+00:00,,,121,36
2024-07-24 00:00:00+00:00,6.0,2.0,115,37
2024-07-25 00:00:00+00:00,,,51,27
2024-07-26 00:00:00+00:00,23.0,2.0,57,25
2024-07-27 00:00:00+00:00,7.0,2.0,92,23
