time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-11 00:00:00+00:00,1,1,191,54
2024-03-12 00:00:00+00:00,8,6,144,48
2024-03-13 00:00:00+00:00,4,4,167,34
2024-03-14 00:00:00+00:00,4,4,111,39
2024-03-15 00:00:00+00:00,1,1,91,42
2024-03-16 00:00:00+00:00,8,8,108,40
2024-03-17 00:00:00+00:00,5,5,176,43
2024-03-18 00:00:00+00:00,6,5,86,26
2024-03-19 00:00:00+00:00,3,3,77,32
2024-03-20 00:00:00+00:00,4,4,72,36
2024-03-21 00:00:00+00:00,4,4,56,34
2024-03-22 00:00:00+00:00,1,1,33,16
2024-03-23 00:00:00+00:00,3,3,87,24
2024-03-24 00:00:00+00:00,6,4,62,34
