url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,1174,391
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.8.0,97,73
/AnthonyMichaelTDM/DRG-Save-Editor/issues,71,32
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,60,14
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,36,17
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master,31,22
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,30,8
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/.gitignore,29,4
/AnthonyMichaelTDM/DRG-Save-Editor/releases,27,22
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,27,11
