url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,717,275
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.8.0,77,53
/AnthonyMichaelTDM/DRG-Save-Editor/issues,68,35
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,29,8
/AnthonyMichaelTDM/DRG-Save-Editor/releases,23,16
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,22,8
/AnthonyMichaelTDM/DRG-Save-Editor/issues/44,18,12
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,16,8
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src/main,16,5
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,13,7
