time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-14 00:00:00+00:00,4,3,94,30
2023-08-15 00:00:00+00:00,3,3,124,40
2023-08-16 00:00:00+00:00,3,3,124,31
2023-08-17 00:00:00+00:00,5,4,137,36
2023-08-18 00:00:00+00:00,5,4,118,25
2023-08-19 00:00:00+00:00,2,2,83,22
2023-08-20 00:00:00+00:00,2,2,184,36
2023-08-21 00:00:00+00:00,6,6,114,24
2023-08-22 00:00:00+00:00,5,5,105,30
2023-08-23 00:00:00+00:00,2,2,82,32
2023-08-24 00:00:00+00:00,1,1,61,14
2023-08-25 00:00:00+00:00,5,5,108,31
2023-08-26 00:00:00+00:00,6,4,102,37
2023-08-27 00:00:00+00:00,9,7,127,32
