time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-11 00:00:00+00:00,6,5,39,22
2026-05-12 00:00:00+00:00,7,7,33,21
2026-05-13 00:00:00+00:00,11,9,53,26
2026-05-14 00:00:00+00:00,3,3,57,24
2026-05-15 00:00:00+00:00,6,6,39,23
2026-05-16 00:00:00+00:00,0,0,130,47
2026-05-17 00:00:00+00:00,2,2,89,40
2026-05-18 00:00:00+00:00,5,5,49,29
2026-05-19 00:00:00+00:00,2,2,59,22
2026-05-20 00:00:00+00:00,9,3,58,24
2026-05-21 00:00:00+00:00,5,3,104,33
2026-05-22 00:00:00+00:00,4,4,70,30
2026-05-23 00:00:00+00:00,2,2,97,44
2026-05-24 00:00:00+00:00,2,2,105,48
