time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-28 00:00:00+00:00,5.0,4.0,51,22
2025-10-29 00:00:00+00:00,,,65,28
2025-10-30 00:00:00+00:00,2.0,2.0,66,28
2025-10-31 00:00:00+00:00,6.0,5.0,28,18
2025-11-01 00:00:00+00:00,1.0,1.0,81,34
2025-11-02 00:00:00+00:00,2.0,2.0,62,25
2025-11-03 00:00:00+00:00,2.0,2.0,72,38
2025-11-04 00:00:00+00:00,8.0,8.0,59,23
2025-11-05 00:00:00+00:00,10.0,7.0,45,20
2025-11-06 00:00:00+00:00,7.0,7.0,52,20
2025-11-07 00:00:00+00:00,,,60,31
2025-11-08 00:00:00+00:00,4.0,3.0,97,38
2025-11-09 00:00:00+00:00,2.0,2.0,73,33
2025-11-10 00:00:00+00:00,2.0,2.0,69,30
