time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-09 00:00:00+00:00,6,5,256,48
2023-08-10 00:00:00+00:00,4,4,156,47
2023-08-11 00:00:00+00:00,5,5,168,43
2023-08-12 00:00:00+00:00,1,1,162,42
2023-08-13 00:00:00+00:00,6,5,145,34
2023-08-14 00:00:00+00:00,4,3,94,30
2023-08-15 00:00:00+00:00,3,3,124,40
2023-08-16 00:00:00+00:00,3,3,124,31
2023-08-17 00:00:00+00:00,5,4,137,36
2023-08-18 00:00:00+00:00,5,4,118,25
2023-08-19 00:00:00+00:00,2,2,83,22
2023-08-20 00:00:00+00:00,2,2,184,36
2023-08-21 00:00:00+00:00,6,6,114,24
2023-08-22 00:00:00+00:00,5,5,105,30
