time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-27 00:00:00+00:00,2.0,2.0,58,30
2025-03-28 00:00:00+00:00,2.0,2.0,71,24
2025-03-29 00:00:00+00:00,1.0,1.0,66,29
2025-03-30 00:00:00+00:00,4.0,4.0,125,49
2025-03-31 00:00:00+00:00,,,43,25
2025-04-01 00:00:00+00:00,,,44,22
2025-04-02 00:00:00+00:00,,,41,18
2025-04-03 00:00:00+00:00,,,41,19
2025-04-04 00:00:00+00:00,4.0,3.0,75,26
2025-04-05 00:00:00+00:00,2.0,2.0,86,36
2025-04-06 00:00:00+00:00,3.0,3.0,59,25
2025-04-07 00:00:00+00:00,2.0,2.0,85,32
2025-04-08 00:00:00+00:00,2.0,2.0,71,29
2025-04-09 00:00:00+00:00,2.0,2.0,52,17
