url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,424,240
/AnthonyMichaelTDM/DRG-Save-Editor/releases,113,72
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,66,52
/AnthonyMichaelTDM/DRG-Save-Editor/issues/121,49,5
/AnthonyMichaelTDM/DRG-Save-Editor/issues,22,17
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,8,2
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/.github,7,5
/AnthonyMichaelTDM/DRG-Save-Editor/stargazers,5,1
/AnthonyMichaelTDM/DRG-Save-Editor/issues/120,4,4
/AnthonyMichaelTDM/DRG-Save-Editor/pulls,4,4
