referrer,views_total,views_unique
youtube.com,229,84
Google,52,21
github.com,27,12
Bing,12,3
yandex.ru,11,6
DuckDuckGo,8,2
steamcommunity.com,7,2
search.brave.com,3,1
libhunt.com,1,1
br.search.yahoo.com,1,1
