url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,841,342
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.8.0,82,65
/AnthonyMichaelTDM/DRG-Save-Editor/issues,79,46
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,34,12
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,31,13
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/src/main/python/main.py,31,5
/AnthonyMichaelTDM/DRG-Save-Editor/issues/44,27,13
/AnthonyMichaelTDM/DRG-Save-Editor/releases,25,18
/AnthonyMichaelTDM/DRG-Save-Editor/issues/19,24,10
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master,21,12
