referrer,views_total,views_unique
Google,1171,323
youtube.com,207,67
yandex.ru,30,8
github.com,26,10
search.brave.com,15,1
Bing,14,4
steamcommunity.com,13,1
Yahoo,10,5
DuckDuckGo,7,5
tipz.io,1,1
