time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-08 00:00:00+00:00,,,41,20
2025-06-09 00:00:00+00:00,,,45,20
2025-06-10 00:00:00+00:00,,,41,22
2025-06-11 00:00:00+00:00,1.0,1.0,117,26
2025-06-12 00:00:00+00:00,,,37,16
2025-06-13 00:00:00+00:00,,,33,18
2025-06-14 00:00:00+00:00,1.0,1.0,51,21
2025-06-15 00:00:00+00:00,1.0,1.0,92,32
2025-06-16 00:00:00+00:00,,,82,32
2025-06-17 00:00:00+00:00,2.0,2.0,59,27
2025-06-18 00:00:00+00:00,,,60,25
2025-06-19 00:00:00+00:00,,,61,31
2025-06-20 00:00:00+00:00,,,94,30
2025-06-21 00:00:00+00:00,,,61,26
