referrer,views_total,views_unique
Google,311,113
yandex.ru,76,25
Bing,39,12
youtube.com,29,13
search.brave.com,14,5
cn.bing.com,13,3
DuckDuckGo,11,4
chatgpt.com,6,4
nz.search.yahoo.com,6,2
steamcommunity.com,3,1
