time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-20 00:00:00+00:00,,,28,17
2024-12-21 00:00:00+00:00,1.0,1.0,103,38
2024-12-22 00:00:00+00:00,,,51,23
2024-12-23 00:00:00+00:00,,,41,20
2024-12-24 00:00:00+00:00,1.0,1.0,117,45
2024-12-25 00:00:00+00:00,1.0,1.0,48,22
2024-12-26 00:00:00+00:00,,,79,38
2024-12-27 00:00:00+00:00,,,71,34
2024-12-28 00:00:00+00:00,,,52,22
2024-12-29 00:00:00+00:00,,,101,38
2024-12-30 00:00:00+00:00,,,88,39
2024-12-31 00:00:00+00:00,,,76,34
2025-01-01 00:00:00+00:00,1.0,1.0,76,28
2025-01-02 00:00:00+00:00,,,87,43
