referrer,views_total,views_unique
Google,543,219
Bing,58,20
yandex.ru,56,25
youtube.com,38,17
search.brave.com,32,15
DuckDuckGo,17,9
chatgpt.com,15,4
ya.ru,12,8
github.com,10,6
unknowncheats.me,9,1
