time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-04 00:00:00+00:00,5.0,5.0,50,25
2025-07-05 00:00:00+00:00,,,40,22
2025-07-06 00:00:00+00:00,1.0,1.0,74,32
2025-07-07 00:00:00+00:00,,,47,23
2025-07-08 00:00:00+00:00,,,62,29
2025-07-09 00:00:00+00:00,1.0,1.0,75,36
2025-07-10 00:00:00+00:00,1.0,1.0,44,19
2025-07-11 00:00:00+00:00,3.0,2.0,55,23
2025-07-12 00:00:00+00:00,1.0,1.0,75,26
2025-07-13 00:00:00+00:00,2.0,2.0,64,24
2025-07-14 00:00:00+00:00,3.0,3.0,54,23
2025-07-15 00:00:00+00:00,2.0,2.0,35,18
2025-07-16 00:00:00+00:00,,,58,18
2025-07-17 00:00:00+00:00,,,87,16
