referrer,views_total,views_unique
Google,268,121
yandex.ru,39,16
youtube.com,26,11
Bing,23,12
chatgpt.com,18,4
search.brave.com,14,4
cn.bing.com,13,6
DuckDuckGo,10,5
github.com,5,2
l.facebook.com,3,2
