time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-17 00:00:00+00:00,,,41,20
2025-11-18 00:00:00+00:00,,,63,30
2025-11-19 00:00:00+00:00,2.0,2.0,54,30
2025-11-20 00:00:00+00:00,,,44,21
2025-11-21 00:00:00+00:00,,,27,14
2025-11-22 00:00:00+00:00,1.0,1.0,38,19
2025-11-23 00:00:00+00:00,,,52,25
2025-11-24 00:00:00+00:00,6.0,5.0,33,20
2025-11-25 00:00:00+00:00,,,33,15
2025-11-26 00:00:00+00:00,1.0,1.0,67,28
2025-11-27 00:00:00+00:00,1.0,1.0,67,22
2025-11-28 00:00:00+00:00,2.0,1.0,83,16
2025-11-29 00:00:00+00:00,,,77,27
2025-11-30 00:00:00+00:00,,,43,23
