time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-27 00:00:00+00:00,4,4,56,27
2026-04-28 00:00:00+00:00,2,2,70,29
2026-04-29 00:00:00+00:00,3,2,23,14
2026-04-30 00:00:00+00:00,6,6,56,26
2026-05-01 00:00:00+00:00,12,9,58,22
2026-05-02 00:00:00+00:00,4,4,71,27
2026-05-03 00:00:00+00:00,8,6,74,26
2026-05-04 00:00:00+00:00,14,10,41,17
2026-05-05 00:00:00+00:00,19,12,34,18
2026-05-06 00:00:00+00:00,11,8,31,20
2026-05-07 00:00:00+00:00,32,19,51,28
2026-05-08 00:00:00+00:00,10,9,50,27
2026-05-09 00:00:00+00:00,6,4,73,33
2026-05-10 00:00:00+00:00,4,4,111,43
