time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-26 00:00:00+00:00,,,48,24
2024-11-27 00:00:00+00:00,1.0,1.0,67,28
2024-11-28 00:00:00+00:00,1.0,1.0,36,22
2024-11-29 00:00:00+00:00,,,68,25
2024-11-30 00:00:00+00:00,,,70,31
2024-12-01 00:00:00+00:00,,,84,34
2024-12-02 00:00:00+00:00,,,53,23
2024-12-03 00:00:00+00:00,,,105,25
2024-12-04 00:00:00+00:00,1.0,1.0,43,23
2024-12-05 00:00:00+00:00,,,65,24
2024-12-06 00:00:00+00:00,,,64,25
2024-12-07 00:00:00+00:00,1.0,1.0,68,27
2024-12-08 00:00:00+00:00,,,73,25
2024-12-09 00:00:00+00:00,1.0,1.0,37,19
