time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-25 00:00:00+00:00,,,36,11
2025-04-26 00:00:00+00:00,,,37,18
2025-04-27 00:00:00+00:00,3.0,2.0,86,26
2025-04-28 00:00:00+00:00,1.0,1.0,55,21
2025-04-29 00:00:00+00:00,4.0,3.0,34,19
2025-04-30 00:00:00+00:00,,,30,12
2025-05-01 00:00:00+00:00,1.0,1.0,44,18
2025-05-02 00:00:00+00:00,1.0,1.0,46,22
2025-05-03 00:00:00+00:00,,,86,30
2025-05-04 00:00:00+00:00,,,46,26
2025-05-05 00:00:00+00:00,1.0,1.0,92,26
2025-05-06 00:00:00+00:00,,,54,21
2025-05-07 00:00:00+00:00,1.0,1.0,84,30
2025-05-08 00:00:00+00:00,,,72,29
