url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,777,273
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.8.0,81,50
/AnthonyMichaelTDM/DRG-Save-Editor/issues,38,26
/AnthonyMichaelTDM/DRG-Save-Editor/releases,26,22
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,26,9
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src,25,6
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master,22,8
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,18,8
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,16,3
/AnthonyMichaelTDM/DRG-Save-Editor/tree/master/src/main,15,4
