referrer,views_total,views_unique
youtube.com,212,84
yandex.ru,21,12
github.com,17,9
Google,15,12
DuckDuckGo,9,3
Bing,4,4
ph.search.yahoo.com,2,1
libhunt.com,1,1
Yahoo,1,1
