time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-16 00:00:00+00:00,,,44,18
2025-04-17 00:00:00+00:00,1.0,1.0,39,16
2025-04-18 00:00:00+00:00,1.0,1.0,31,15
2025-04-19 00:00:00+00:00,1.0,1.0,78,40
2025-04-20 00:00:00+00:00,1.0,1.0,76,34
2025-04-21 00:00:00+00:00,,,55,32
2025-04-22 00:00:00+00:00,1.0,1.0,87,29
2025-04-23 00:00:00+00:00,1.0,1.0,60,18
2025-04-24 00:00:00+00:00,1.0,1.0,93,15
2025-04-25 00:00:00+00:00,,,36,11
2025-04-26 00:00:00+00:00,,,37,18
2025-04-27 00:00:00+00:00,3.0,2.0,86,26
2025-04-28 00:00:00+00:00,1.0,1.0,55,21
2025-04-29 00:00:00+00:00,4.0,3.0,34,19
