time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-31 00:00:00+00:00,,,76,34
2025-01-01 00:00:00+00:00,1.0,1.0,76,28
2025-01-02 00:00:00+00:00,,,87,43
2025-01-03 00:00:00+00:00,,,72,27
2025-01-04 00:00:00+00:00,,,104,33
2025-01-05 00:00:00+00:00,1.0,1.0,130,36
2025-01-06 00:00:00+00:00,,,83,27
2025-01-07 00:00:00+00:00,1.0,1.0,41,17
2025-01-08 00:00:00+00:00,1.0,1.0,55,18
2025-01-09 00:00:00+00:00,1.0,1.0,22,12
2025-01-10 00:00:00+00:00,2.0,2.0,41,20
2025-01-11 00:00:00+00:00,11.0,11.0,103,29
2025-01-12 00:00:00+00:00,,,55,22
2025-01-13 00:00:00+00:00,,,57,15
