url_path,views_total,views_unique
/AnthonyMichaelTDM/DRG-Save-Editor,501,302
/AnthonyMichaelTDM/DRG-Save-Editor/releases,174,109
/AnthonyMichaelTDM/DRG-Save-Editor/releases/tag/v1.10.0,82,68
/AnthonyMichaelTDM/DRG-Save-Editor/issues,22,16
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/sshot.png,15,13
/AnthonyMichaelTDM/DRG-Save-Editor/blob/master/readme.md,14,5
/AnthonyMichaelTDM/DRG-Save-Editor/discussions,9,5
/AnthonyMichaelTDM/DRG-Save-Editor/issues/120,8,3
/AnthonyMichaelTDM/DRG-Save-Editor/issues/121,7,7
/AnthonyMichaelTDM/DRG-Save-Editor/discussions/categories/announcements,6,1
